Type,Air temperature C,Process temperature C,Rotational speed rpm,Torque Nm,Tool wear min,Target,Failure Type,dateTime,Temperature difference C
L,26.850000000000023,38.25,1371,53.8,228,1,Overstrain Failure,2022-01-22 14:51:15,11.399999999999977
L,26.75,38.150000000000034,1583,32.6,230,0,No Failure,2022-01-22 14:51:20,11.400000000000034
H,26.55000000000001,38.05000000000001,1613,36.0,0,0,No Failure,2022-01-22 14:51:25,11.5
L,26.450000000000045,37.950000000000045,1721,27.2,5,0,No Failure,2022-01-22 14:51:30,11.5
M,26.450000000000045,38.05000000000001,1668,31.5,7,0,No Failure,2022-01-22 14:51:35,11.599999999999966
L,26.450000000000045,38.05000000000001,1569,36.3,10,0,No Failure,2022-01-22 14:51:40,11.599999999999966
M,26.450000000000045,38.05000000000001,1328,50.5,12,0,No Failure,2022-01-22 14:51:45,11.599999999999966
M,26.450000000000045,37.950000000000045,1596,33.0,15,0,No Failure,2022-01-22 14:51:50,11.5
L,26.350000000000023,38.05000000000001,1676,32.7,18,0,No Failure,2022-01-22 14:51:55,11.699999999999989
L,26.350000000000023,37.950000000000045,1809,28.9,20,0,No Failure,2022-01-22 14:52:00,11.600000000000023
L,26.350000000000023,37.85000000000002,1804,26.1,22,0,No Failure,2022-01-22 14:52:05,11.5
L,26.450000000000045,37.950000000000045,1533,33.9,24,0,No Failure,2022-01-22 14:52:10,11.5
L,26.55000000000001,38.05000000000001,1717,27.3,26,0,No Failure,2022-01-22 14:52:15,11.5
L,26.55000000000001,38.05000000000001,1363,45.5,28,0,No Failure,2022-01-22 14:52:20,11.5
L,26.55000000000001,38.05000000000001,1402,45.9,30,0,No Failure,2022-01-22 14:52:25,11.5
L,26.55000000000001,38.05000000000001,1436,47.5,32,0,No Failure,2022-01-22 14:52:30,11.5
L,26.55000000000001,38.05000000000001,1525,43.7,34,0,No Failure,2022-01-22 14:52:35,11.5
M,26.55000000000001,38.05000000000001,1598,33.3,36,0,No Failure,2022-01-22 14:52:40,11.5
M,26.450000000000045,37.950000000000045,1444,48.1,39,0,No Failure,2022-01-22 14:52:45,11.5
L,26.450000000000045,37.85000000000002,1334,48.0,42,0,No Failure,2022-01-22 14:52:50,11.399999999999977
M,26.450000000000045,37.85000000000002,1681,35.5,44,0,No Failure,2022-01-22 14:52:55,11.399999999999977
L,26.450000000000045,37.75,1593,37.4,47,0,No Failure,2022-01-22 14:53:00,11.299999999999955
L,26.450000000000045,37.75,1461,45.7,49,0,No Failure,2022-01-22 14:53:05,11.299999999999955
M,26.55000000000001,37.950000000000045,1693,31.9,51,0,No Failure,2022-01-22 14:53:10,11.400000000000034
L,26.55000000000001,38.05000000000001,1404,50.3,54,0,No Failure,2022-01-22 14:53:15,11.5
H,26.650000000000034,38.05000000000001,1707,27.6,56,0,No Failure,2022-01-22 14:53:20,11.399999999999977
M,26.450000000000045,37.950000000000045,1458,41.9,61,0,No Failure,2022-01-22 14:53:25,11.5
L,26.450000000000045,37.85000000000002,1517,41.2,64,0,No Failure,2022-01-22 14:53:30,11.399999999999977
L,26.55000000000001,37.950000000000045,1433,54.6,66,0,No Failure,2022-01-22 14:53:35,11.400000000000034
L,26.55000000000001,38.05000000000001,1566,33.1,68,0,No Failure,2022-01-22 14:53:40,11.5
L,26.55000000000001,37.950000000000045,1676,33.5,70,0,No Failure,2022-01-22 14:53:45,11.400000000000034
M,26.55000000000001,37.950000000000045,1368,56.8,72,0,No Failure,2022-01-22 14:53:50,11.400000000000034
M,26.650000000000034,38.05000000000001,1581,37.5,75,0,No Failure,2022-01-22 14:53:55,11.399999999999977
H,26.650000000000034,38.150000000000034,1708,27.1,78,0,No Failure,2022-01-22 14:54:00,11.5
M,26.55000000000001,38.150000000000034,1481,41.5,83,0,No Failure,2022-01-22 14:54:05,11.600000000000023
L,26.55000000000001,38.150000000000034,1451,40.0,86,0,No Failure,2022-01-22 14:54:10,11.600000000000023
M,26.55000000000001,38.150000000000034,1495,38.7,88,0,No Failure,2022-01-22 14:54:15,11.600000000000023
M,26.650000000000034,38.150000000000034,1573,41.8,91,0,No Failure,2022-01-22 14:54:20,11.5
M,26.650000000000034,38.150000000000034,1366,59.0,94,0,No Failure,2022-01-22 14:54:25,11.5
L,26.650000000000034,38.150000000000034,1553,36.8,97,0,No Failure,2022-01-22 14:54:30,11.5
M,26.650000000000034,38.150000000000034,1528,37.1,99,0,No Failure,2022-01-22 14:54:35,11.5
M,26.650000000000034,38.05000000000001,1527,31.2,102,0,No Failure,2022-01-22 14:54:40,11.399999999999977
L,26.650000000000034,38.05000000000001,1461,46.7,105,0,No Failure,2022-01-22 14:54:45,11.399999999999977
H,26.650000000000034,38.05000000000001,1455,44.9,107,0,No Failure,2022-01-22 14:54:50,11.399999999999977
L,26.55000000000001,37.950000000000045,1620,34.8,112,0,No Failure,2022-01-22 14:54:55,11.400000000000034
L,26.55000000000001,37.950000000000045,1786,27.7,114,0,No Failure,2022-01-22 14:55:00,11.400000000000034
M,26.650000000000034,38.05000000000001,1583,35.7,116,0,No Failure,2022-01-22 14:55:05,11.399999999999977
L,26.650000000000034,37.950000000000045,1653,30.3,119,0,No Failure,2022-01-22 14:55:10,11.300000000000011
M,26.75,38.05000000000001,1331,49.0,121,0,No Failure,2022-01-22 14:55:15,11.300000000000011
L,26.75,38.150000000000034,1484,43.8,124,0,No Failure,2022-01-22 14:55:20,11.400000000000034
M,26.75,38.05000000000001,1603,36.1,126,0,No Failure,2022-01-22 14:55:25,11.300000000000011
L,26.75,38.05000000000001,1445,40.0,129,0,No Failure,2022-01-22 14:55:30,11.300000000000011
L,26.75,37.950000000000045,1823,26.1,131,0,No Failure,2022-01-22 14:55:35,11.200000000000045
H,26.75,37.950000000000045,1491,45.3,133,0,No Failure,2022-01-22 14:55:40,11.200000000000045
L,26.75,38.05000000000001,1533,42.8,138,0,No Failure,2022-01-22 14:55:45,11.300000000000011
L,26.75,38.05000000000001,1409,54.8,140,0,No Failure,2022-01-22 14:55:50,11.300000000000011
L,26.75,38.05000000000001,2737,8.8,142,1,Power Failure,2022-01-22 14:55:55,11.300000000000011
M,26.850000000000023,38.150000000000034,1494,46.6,144,0,No Failure,2022-01-22 14:56:00,11.300000000000011
L,26.950000000000045,38.25,1594,33.3,147,0,No Failure,2022-01-22 14:56:05,11.299999999999955
L,26.950000000000045,38.25,1527,44.0,149,0,No Failure,2022-01-22 14:56:10,11.299999999999955
L,26.950000000000045,38.25,1452,39.7,151,0,No Failure,2022-01-22 14:56:15,11.299999999999955
L,26.850000000000023,38.150000000000034,1483,39.2,153,0,No Failure,2022-01-22 14:56:20,11.300000000000011
L,26.950000000000045,38.05000000000001,1569,38.2,155,0,No Failure,2022-01-22 14:56:25,11.099999999999966
L,26.950000000000045,38.150000000000034,1472,46.6,157,0,No Failure,2022-01-22 14:56:30,11.199999999999989
L,26.850000000000023,38.05000000000001,1533,43.5,159,0,No Failure,2022-01-22 14:56:35,11.199999999999989
H,26.75,37.950000000000045,1366,62.7,161,0,No Failure,2022-01-22 14:56:40,11.200000000000045
H,26.75,38.05000000000001,1532,37.7,166,0,No Failure,2022-01-22 14:56:45,11.300000000000011
M,26.75,37.950000000000045,1313,56.8,171,0,No Failure,2022-01-22 14:56:50,11.200000000000045
L,26.850000000000023,38.05000000000001,1372,48.0,174,0,No Failure,2022-01-22 14:56:55,11.199999999999989
M,26.75,37.950000000000045,1555,40.6,176,0,No Failure,2022-01-22 14:57:00,11.200000000000045
L,26.75,37.950000000000045,1394,42.7,179,0,No Failure,2022-01-22 14:57:05,11.200000000000045
L,26.75,37.950000000000045,1442,48.0,181,0,No Failure,2022-01-22 14:57:10,11.200000000000045
L,26.75,37.85000000000002,1564,33.8,183,0,No Failure,2022-01-22 14:57:15,11.100000000000023
L,26.75,37.85000000000002,1452,48.9,185,0,No Failure,2022-01-22 14:57:20,11.100000000000023
L,26.75,37.950000000000045,1466,42.5,187,0,No Failure,2022-01-22 14:57:25,11.200000000000045
M,26.75,37.950000000000045,1469,53.2,189,0,No Failure,2022-01-22 14:57:30,11.200000000000045
L,26.75,37.950000000000045,1944,23.4,192,0,No Failure,2022-01-22 14:57:35,11.200000000000045
M,26.650000000000034,37.75,1415,53.2,194,0,No Failure,2022-01-22 14:57:40,11.099999999999966
M,26.55000000000001,37.650000000000034,1528,36.7,197,0,No Failure,2022-01-22 14:57:45,11.100000000000023
M,26.55000000000001,37.650000000000034,1570,42.1,200,0,No Failure,2022-01-22 14:57:50,11.100000000000023
L,26.55000000000001,37.75,1617,33.0,203,0,No Failure,2022-01-22 14:57:55,11.199999999999989
M,26.55000000000001,37.75,2083,18.2,205,0,No Failure,2022-01-22 14:58:00,11.199999999999989
L,26.55000000000001,37.75,1541,38.5,208,0,No Failure,2022-01-22 14:58:05,11.199999999999989
L,26.650000000000034,37.75,1320,47.4,210,0,No Failure,2022-01-22 14:58:10,11.099999999999966
L,26.55000000000001,37.650000000000034,1354,53.3,212,1,Overstrain Failure,2022-01-22 14:58:15,11.100000000000023
M,26.650000000000034,37.75,1495,35.2,214,0,No Failure,2022-01-22 14:58:20,11.099999999999966
L,26.55000000000001,37.650000000000034,1589,31.8,217,0,No Failure,2022-01-22 14:58:25,11.100000000000023
L,26.55000000000001,37.650000000000034,1530,35.5,0,0,No Failure,2022-01-22 14:58:30,11.100000000000023
L,26.55000000000001,37.650000000000034,1539,33.4,2,0,No Failure,2022-01-22 14:58:35,11.100000000000023
L,26.55000000000001,37.55000000000001,1462,46.8,4,0,No Failure,2022-01-22 14:58:40,11.0
L,26.450000000000045,37.55000000000001,1356,54.0,6,0,No Failure,2022-01-22 14:58:45,11.099999999999966
M,26.55000000000001,37.55000000000001,1622,34.6,8,0,No Failure,2022-01-22 14:58:50,11.0
L,26.55000000000001,37.650000000000034,1394,40.3,11,0,No Failure,2022-01-22 14:58:55,11.100000000000023
L,26.650000000000034,37.75,1568,33.7,13,0,No Failure,2022-01-22 14:59:00,11.099999999999966
M,26.75,37.85000000000002,1456,43.8,15,0,No Failure,2022-01-22 14:59:05,11.100000000000023
L,26.75,37.85000000000002,1378,49.3,18,0,No Failure,2022-01-22 14:59:10,11.100000000000023
M,26.75,37.75,1404,41.4,20,0,No Failure,2022-01-22 14:59:15,11.0
L,26.650000000000034,37.650000000000034,1437,42.8,23,0,No Failure,2022-01-22 14:59:20,11.0
L,26.650000000000034,37.650000000000034,1363,44.0,25,0,No Failure,2022-01-22 14:59:25,11.0
M,26.650000000000034,37.650000000000034,1377,49.6,27,0,No Failure,2022-01-22 14:59:30,11.0
H,26.650000000000034,37.75,1526,42.1,30,0,No Failure,2022-01-22 14:59:35,11.099999999999966
H,26.650000000000034,37.650000000000034,1510,44.2,35,0,No Failure,2022-01-22 14:59:40,11.0
H,26.650000000000034,37.75,1439,45.2,40,1,No Failure,2022-01-22 14:59:45,11.099999999999966
L,26.650000000000034,37.75,1482,39.1,45,0,No Failure,2022-01-22 14:59:50,11.099999999999966
M,26.650000000000034,37.650000000000034,1534,37.0,47,0,No Failure,2022-01-22 14:59:55,11.0
M,26.650000000000034,37.75,1741,27.7,50,0,No Failure,2022-01-22 15:00:00,11.099999999999966
L,26.650000000000034,37.75,1550,38.8,53,0,No Failure,2022-01-22 15:00:05,11.099999999999966
M,26.650000000000034,37.85000000000002,1486,38.5,55,0,No Failure,2022-01-22 15:00:10,11.199999999999989
L,26.75,37.950000000000045,1602,38.2,58,0,No Failure,2022-01-22 15:00:15,11.200000000000045
L,26.850000000000023,38.05000000000001,1477,37.9,60,0,No Failure,2022-01-22 15:00:20,11.199999999999989
L,26.850000000000023,37.950000000000045,1618,29.2,62,0,No Failure,2022-01-22 15:00:25,11.100000000000023
M,26.850000000000023,38.05000000000001,1628,35.8,64,0,No Failure,2022-01-22 15:00:30,11.199999999999989
M,26.850000000000023,38.150000000000034,1662,33.6,67,0,No Failure,2022-01-22 15:00:35,11.300000000000011
M,26.850000000000023,38.150000000000034,1657,31.0,70,0,No Failure,2022-01-22 15:00:40,11.300000000000011
H,26.850000000000023,38.25,1677,30.8,73,0,No Failure,2022-01-22 15:00:45,11.399999999999977
M,26.850000000000023,38.150000000000034,1447,39.9,78,0,No Failure,2022-01-22 15:00:50,11.300000000000011
L,26.75,38.25,1831,25.4,81,0,No Failure,2022-01-22 15:00:55,11.5
L,26.850000000000023,38.150000000000034,1584,34.4,83,0,No Failure,2022-01-22 15:01:00,11.300000000000011
L,26.950000000000045,38.25,1450,40.9,85,0,No Failure,2022-01-22 15:01:05,11.299999999999955
L,26.950000000000045,38.25,1428,46.9,87,0,No Failure,2022-01-22 15:01:10,11.299999999999955
L,26.850000000000023,38.25,1382,53.0,89,0,No Failure,2022-01-22 15:01:15,11.399999999999977
L,26.850000000000023,38.150000000000034,1501,43.0,91,0,No Failure,2022-01-22 15:01:20,11.300000000000011
L,26.850000000000023,38.150000000000034,1475,42.4,93,0,No Failure,2022-01-22 15:01:25,11.300000000000011
L,26.75,38.150000000000034,1364,54.0,95,0,No Failure,2022-01-22 15:01:30,11.400000000000034
L,26.850000000000023,38.150000000000034,1472,36.1,97,0,No Failure,2022-01-22 15:01:35,11.300000000000011
L,26.850000000000023,38.150000000000034,1437,47.8,99,0,No Failure,2022-01-22 15:01:40,11.300000000000011
L,26.75,38.05000000000001,1491,45.1,101,0,No Failure,2022-01-22 15:01:45,11.300000000000011
L,26.75,38.05000000000001,1706,27.6,103,0,No Failure,2022-01-22 15:01:50,11.300000000000011
L,26.650000000000034,37.950000000000045,1607,39.5,105,0,No Failure,2022-01-22 15:01:55,11.300000000000011
L,26.650000000000034,37.85000000000002,1412,46.3,107,0,No Failure,2022-01-22 15:02:00,11.199999999999989
L,26.55000000000001,37.650000000000034,1546,40.9,109,0,No Failure,2022-01-22 15:02:05,11.100000000000023
L,26.55000000000001,37.650000000000034,1365,50.5,111,0,No Failure,2022-01-22 15:02:10,11.100000000000023
L,26.450000000000045,37.650000000000034,1544,30.2,113,0,No Failure,2022-01-22 15:02:15,11.199999999999989
M,26.450000000000045,37.650000000000034,1419,44.9,115,0,No Failure,2022-01-22 15:02:20,11.199999999999989
L,26.450000000000045,37.650000000000034,1497,41.6,118,0,No Failure,2022-01-22 15:02:25,11.199999999999989
L,26.350000000000023,37.55000000000001,1437,42.6,120,0,No Failure,2022-01-22 15:02:30,11.199999999999989
L,26.350000000000023,37.450000000000045,1421,53.6,122,0,No Failure,2022-01-22 15:02:35,11.100000000000023
M,26.350000000000023,37.450000000000045,1438,44.5,124,0,No Failure,2022-01-22 15:02:40,11.100000000000023
M,26.350000000000023,37.35000000000002,1315,48.9,127,0,No Failure,2022-01-22 15:02:45,11.0
M,26.350000000000023,37.35000000000002,1366,61.9,130,0,No Failure,2022-01-22 15:02:50,11.0
M,26.25,37.35000000000002,1519,35.4,133,0,No Failure,2022-01-22 15:02:55,11.100000000000023
L,26.25,37.35000000000002,1692,28.3,136,0,No Failure,2022-01-22 15:03:00,11.100000000000023
L,26.150000000000034,37.25,1570,35.6,138,0,No Failure,2022-01-22 15:03:05,11.099999999999966
L,26.150000000000034,37.25,1568,35.8,140,0,No Failure,2022-01-22 15:03:10,11.099999999999966
L,26.05000000000001,37.150000000000034,1355,43.8,142,0,No Failure,2022-01-22 15:03:15,11.100000000000023
M,26.05000000000001,37.150000000000034,2056,18.7,144,0,No Failure,2022-01-22 15:03:20,11.100000000000023
M,26.05000000000001,37.05000000000001,1332,60.2,147,0,No Failure,2022-01-22 15:03:25,11.0
M,25.950000000000045,36.950000000000045,1448,52.5,150,0,No Failure,2022-01-22 15:03:30,11.0
L,25.850000000000023,36.75,1578,35.6,153,0,No Failure,2022-01-22 15:03:35,10.899999999999977
M,25.850000000000023,36.85000000000002,1562,39.2,155,0,No Failure,2022-01-22 15:03:40,11.0
M,25.950000000000045,36.85000000000002,1976,19.3,158,0,No Failure,2022-01-22 15:03:45,10.899999999999977
M,26.05000000000001,37.05000000000001,1524,34.6,161,0,No Failure,2022-01-22 15:03:50,11.0
L,26.05000000000001,36.950000000000045,1429,48.5,164,0,No Failure,2022-01-22 15:03:55,10.900000000000034
L,26.05000000000001,36.950000000000045,1568,36.3,166,0,No Failure,2022-01-22 15:04:00,10.900000000000034
M,26.05000000000001,36.85000000000002,1723,26.6,168,0,No Failure,2022-01-22 15:04:05,10.800000000000011
L,26.05000000000001,36.85000000000002,1341,43.8,171,0,No Failure,2022-01-22 15:04:10,10.800000000000011
M,25.950000000000045,36.75,1353,46.2,173,0,No Failure,2022-01-22 15:04:15,10.799999999999955
M,25.850000000000023,36.55000000000001,1479,58.5,176,1,Power Failure,2022-01-22 15:04:20,10.699999999999989
L,25.850000000000023,36.650000000000034,1496,44.9,179,0,No Failure,2022-01-22 15:04:25,10.800000000000011
M,25.850000000000023,36.55000000000001,1377,48.5,181,0,No Failure,2022-01-22 15:04:30,10.699999999999989
H,25.75,36.35000000000002,1383,44.6,184,0,No Failure,2022-01-22 15:04:35,10.600000000000023
L,25.850000000000023,36.55000000000001,1268,69.4,189,1,Power Failure,2022-01-22 15:04:40,10.699999999999989
L,25.850000000000023,36.55000000000001,1629,34.3,191,0,No Failure,2022-01-22 15:04:45,10.699999999999989
L,25.850000000000023,36.650000000000034,1790,27.2,193,0,No Failure,2022-01-22 15:04:50,10.800000000000011
M,25.950000000000045,36.650000000000034,2206,16.3,195,0,No Failure,2022-01-22 15:04:55,10.699999999999989
M,25.850000000000023,36.55000000000001,2101,17.4,198,0,No Failure,2022-01-22 15:05:00,10.699999999999989
M,25.850000000000023,36.55000000000001,1436,48.2,201,0,No Failure,2022-01-22 15:05:05,10.699999999999989
L,25.850000000000023,36.55000000000001,1462,48.2,204,0,No Failure,2022-01-22 15:05:10,10.699999999999989
L,25.850000000000023,36.55000000000001,1771,26.2,206,0,No Failure,2022-01-22 15:05:15,10.699999999999989
L,25.850000000000023,36.55000000000001,1506,47.0,208,0,No Failure,2022-01-22 15:05:20,10.699999999999989
L,25.850000000000023,36.55000000000001,1626,36.7,210,0,No Failure,2022-01-22 15:05:25,10.699999999999989
L,25.850000000000023,36.650000000000034,1610,33.7,212,0,No Failure,2022-01-22 15:05:30,10.800000000000011
M,25.850000000000023,36.450000000000045,1376,55.7,214,0,No Failure,2022-01-22 15:05:35,10.600000000000023
M,25.850000000000023,36.450000000000045,1507,37.3,217,0,No Failure,2022-01-22 15:05:40,10.600000000000023
L,25.850000000000023,36.35000000000002,1429,37.7,220,1,Tool Wear Failure,2022-01-22 15:05:45,10.5
M,25.950000000000045,36.55000000000001,1547,38.9,0,0,No Failure,2022-01-22 15:05:50,10.599999999999966
L,25.950000000000045,36.55000000000001,1642,30.3,3,0,No Failure,2022-01-22 15:05:55,10.599999999999966
H,25.850000000000023,36.55000000000001,1503,36.3,5,0,No Failure,2022-01-22 15:06:00,10.699999999999989
L,25.950000000000045,36.55000000000001,1568,32.9,10,0,No Failure,2022-01-22 15:06:05,10.599999999999966
M,25.950000000000045,36.650000000000034,1628,37.6,12,0,No Failure,2022-01-22 15:06:10,10.699999999999989
M,26.05000000000001,36.75,1614,35.5,15,0,No Failure,2022-01-22 15:06:15,10.699999999999989
L,26.05000000000001,36.75,1278,54.0,18,0,No Failure,2022-01-22 15:06:20,10.699999999999989
M,26.05000000000001,36.75,1408,38.8,20,0,No Failure,2022-01-22 15:06:25,10.699999999999989
H,26.05000000000001,36.85000000000002,1371,55.7,23,0,No Failure,2022-01-22 15:06:30,10.800000000000011
M,26.05000000000001,36.75,1512,38.5,28,0,No Failure,2022-01-22 15:06:35,10.699999999999989
L,26.150000000000034,36.950000000000045,1472,40.1,31,0,No Failure,2022-01-22 15:06:40,10.800000000000011
M,26.05000000000001,36.75,1585,34.3,33,0,No Failure,2022-01-22 15:06:45,10.699999999999989
H,26.05000000000001,36.85000000000002,1562,37.7,36,0,No Failure,2022-01-22 15:06:50,10.800000000000011
L,26.150000000000034,36.85000000000002,1519,36.9,41,0,No Failure,2022-01-22 15:06:55,10.699999999999989
L,26.05000000000001,36.85000000000002,1601,35.8,43,0,No Failure,2022-01-22 15:07:00,10.800000000000011
L,26.05000000000001,36.85000000000002,2449,13.8,45,0,No Failure,2022-01-22 15:07:05,10.800000000000011
L,25.950000000000045,36.85000000000002,1787,27.6,47,0,No Failure,2022-01-22 15:07:10,10.899999999999977
H,25.950000000000045,36.950000000000045,1425,44.5,49,0,No Failure,2022-01-22 15:07:15,11.0
L,25.950000000000045,36.85000000000002,1559,34.0,54,0,No Failure,2022-01-22 15:07:20,10.899999999999977
L,25.950000000000045,36.85000000000002,1557,36.0,56,0,No Failure,2022-01-22 15:07:25,10.899999999999977
L,25.950000000000045,36.85000000000002,1497,40.5,58,0,No Failure,2022-01-22 15:07:30,10.899999999999977
H,25.950000000000045,36.85000000000002,1438,41.4,60,0,No Failure,2022-01-22 15:07:35,10.899999999999977
M,25.950000000000045,36.75,1417,39.2,65,0,No Failure,2022-01-22 15:07:40,10.799999999999955
